Index,Filename,Exposure,Comment,Timestamp
460,0039_20141007_191919_820,-0.8,,2024/10/30 19:30
461,0039_20141007_192122_541,-0.7,,2024/10/30 19:30
462,0039_20141007_192253_786,-0.6,,2024/10/30 19:30
463,0039_20141007_192341_421,-0.6,,2024/10/30 19:31
464,0039_20141007_192430_456,-0.6,,2024/10/30 19:31
465,0039_20141008_110105_586,0,,2024/10/30 19:32
466,0039_20141008_110200_241,0.6,,2024/10/30 19:32
467,0039_20141008_110319_356,0.5,,2024/10/30 19:32
468,0039_20141008_114221_398,0.4,,2024/10/30 19:32
469,0039_20141008_114715_039,0.2,,2024/10/30 19:33
470,0039_20141008_120309_685,0.6,,2024/10/30 19:33
471,0039_20141008_120400_718,0.5,,2024/10/30 19:33
472,0039_20141008_123906_522,0.3,,2024/10/30 19:34
473,0039_20141008_125649_588,0.3,,2024/10/30 19:34
474,0039_20141008_134647_698,0.4,,2024/10/30 19:34
475,0039_20141008_134959_010,0.4,,2024/10/30 19:34
476,0039_20141008_135432_467,0.4,,2024/10/30 19:34
477,0039_20141008_142605_300,0.6,,2024/10/30 19:35
478,0039_20141008_153851_349,-1,,2024/10/30 19:35
479,0039_20141008_154035_348,0.6,,2024/10/30 19:35
480,0039_20141008_154109_899,0.6,,2024/10/30 19:35
481,0039_20141008_180549_389,-0.2,,2024/10/30 19:36
482,0039_20141008_182330_005,-0.2,,2024/10/30 19:36
483,0039_20141008_182606_988,0.4,,2024/10/30 19:37
484,0039_20141008_182714_962,-0.8,,2024/10/30 19:37
485,0039_20141008_182752_751,-1.6,,2024/10/30 19:38
486,0039_20141008_183158_958,0.1,,2024/10/30 19:38
487,0039_20141008_183430_454,-1.1,,2024/10/30 19:38
488,0039_20141008_184312_987,-0.8,,2024/10/30 19:39
489,0039_20141008_190206_413,-1.8,,2024/10/30 19:40
490,0039_20141008_195103_493,-2,,2024/10/30 19:41
491,0039_20141008_195305_670,-1.4,,2024/10/30 19:42
492,0039_20141008_195433_254,-1.2,,2024/10/30 19:42
493,0039_20141008_195518_502,-1,,2024/10/30 19:43
494,0039_20141008_195729_671,-0.4,,2024/10/30 19:43
495,0039_20141008_195813_649,-0.6,,2024/10/30 19:45
496,0039_20141008_195913_816,-0.2,,2024/10/30 19:45
497,0039_20141008_202923_344,-0.4,,2024/10/30 19:46
498,0039_20141009_083549_969,0.2,,2024/10/30 19:46
499,0039_20141009_122555_624,0.5,,2024/10/30 19:46
500,0039_20141009_122624_660,0.3,,2024/10/30 19:47
501,0039_20141009_123527_286,-0.3,,2024/10/30 19:47
502,0039_20141009_123629_074,0.2,,2024/10/30 19:47
503,0039_20141009_125232_396,0.4,,2024/10/30 19:48
504,0039_20141009_125305_217,0.4,,2024/10/30 19:48
505,0039_20141009_133545_576,0.6,,2024/10/30 19:48
506,0039_20141009_143536_947,0.4,,2024/10/30 19:48
507,0039_20141009_144524_251,0.2,,2024/10/30 19:49
508,0039_20141009_144608_569,-0.6,,2024/10/30 19:49
509,0039_20141009_145444_968,0.4,,2024/10/30 19:50
510,0039_20141009_145905_355,0.2,,2024/10/30 19:50
511,0039_20141009_150106_563,-0.4,,2024/10/30 19:50
512,0039_20141009_151212_565,-0.6,,2024/10/30 19:51
513,0039_20141009_154827_107,0.3,,2024/10/30 19:51
514,0039_20141009_154916_801,0.4,,2024/10/30 19:51
515,0039_20141009_155014_083,0.6,,2024/10/30 19:51
516,0039_20141009_155110_471,0.4,,2024/10/30 19:52
517,0039_20141009_162226_419,0.3,,2024/10/30 19:53
518,0039_20141009_163918_553,0.2,,2024/10/30 19:53
519,0039_20141009_173223_377,0.4,,2024/10/30 19:53
520,0039_20141009_173525_742,0.6,,2024/10/30 19:53
521,0039_20141009_173723_663,-0.5,,2024/10/30 19:54
522,0039_20141009_173824_504,-0.3,,2024/10/30 19:54
523,0039_20141009_174759_750,0.6,,2024/10/30 19:55
524,0039_20141009_180342_102,-0.4,,2024/10/30 19:55
525,0039_20141009_180600_646,-0.4,,2024/10/30 19:55
526,0039_20141009_180710_979,-0.6,,2024/10/30 19:55
527,0039_20141009_180828_196,-0.6,,2024/10/30 19:56
528,0039_20141009_180940_376,-0.4,,2024/10/30 19:56
529,0039_20141009_182932_748,-0.4,,2024/10/30 19:56
530,0039_20141009_183044_782,-0.2,,2024/10/30 19:57
531,0039_20141009_183130_302,0.6,,2024/10/30 19:57
532,0039_20141009_184915_376,-0.3,,2024/10/30 19:57
533,0039_20141009_185106_042,-0.3,,2024/10/30 19:58
534,0039_20141009_185316_178,-0.2,,2024/10/30 19:58
535,0039_20141010_073849_587,-0.4,,2024/10/30 19:58
536,0039_20141010_073935_293,-0.2,,2024/10/30 19:58
537,0039_20141010_101051_590,0.2,,2024/10/30 19:58
538,0039_20141010_101220_411,-0.2,,2024/10/30 19:59
539,0039_20141010_102444_567,0.3,,2024/10/30 19:59
540,0039_20141010_103042_196,-1.2,,2024/10/30 19:59
541,0039_20141010_103151_398,-0.5,,2024/10/30 19:59
542,0039_20141010_144402_256,-0.4,,2024/10/30 20:00
543,0039_20141010_150847_049,0.1,,2024/10/30 20:00
544,0039_20141010_150928_913,-0.2,,2024/10/30 20:00
545,0039_20141010_151017_298,0.4,,2024/10/30 20:01
546,0039_20141010_164035_814,0.3,,2024/10/30 20:01
547,0039_20141010_164120_414,0.6,,2024/10/30 20:01
548,0039_20141010_164154_158,0.5,,2024/10/30 20:02
549,0039_20141010_164305_453,0.2,,2024/10/30 20:02
550,0039_20141010_164344_932,0.6,,2024/11/5 13:20
551,0039_20141010_164432_445,0.6,,2024/11/5 13:20
552,0039_20141010_164518_648,0.8,,2024/11/5 13:21
553,0039_20141010_172450_374,1,,2024/11/5 13:21
554,0039_20141010_172604_711,0.8,,2024/11/5 13:21
555,0039_20141010_173130_425,1,,2024/11/5 13:22
556,0039_20141010_173221_885,1,,2024/11/5 13:22
557,0039_20141010_173333_247,0.8,,2024/11/5 13:23
558,0039_20141010_173429_047,1,,2024/11/5 13:24
559,0039_20141010_181002_311,0.8,,2024/11/5 13:25
560,0039_20141010_181155_937,0.8,,2024/11/5 13:27
561,0043_20160824_110421_918,0.3,,2024/11/5 13:27
562,0043_20160825_103024_907,-0.2,,2024/11/5 13:27
563,0043_20160825_103607_116,-0.5,,2024/11/5 13:28
564,0043_20160825_103646_158,0.2,,2024/11/5 13:29
565,0043_20160825_104736_913,0.2,,2024/11/5 13:29
566,0043_20160825_111310_470,-0.8,,2024/11/5 13:29
567,0043_20160825_111353_591,-0.4,,2024/11/5 13:30
568,0043_20160825_111559_640,-0.6,,2024/11/5 13:30
569,0043_20160825_111948_930,-0.4,,2024/11/5 13:30
570,0043_20160825_125822_548,0.4,,2024/11/5 13:31
571,0043_20160825_133307_256,0.3,,2024/11/5 13:31
572,0043_20160825_133638_761,-0.4,,2024/11/5 13:31
573,0043_20160825_133823_867,-0.4,,2024/11/5 13:31
574,0043_20160825_140529_089,-0.2,,2024/11/5 13:32
575,0043_20160825_140716_969,0.2,,2024/11/5 13:32
576,0043_20160825_140952_589,0.2,,2024/11/5 13:32
577,0043_20160825_141254_122,0.2,,2024/11/5 13:32
578,0043_20160825_141342_746,0.2,,2024/11/5 13:33
579,0043_20160825_141825_063,0.2,,2024/11/5 13:33
580,0043_20160825_144309_236,0.4,,2024/11/5 13:33
581,0043_20160825_150312_044,-0.4,,2024/11/5 13:34
582,0043_20160825_150703_899,0.4,,2024/11/5 13:34
583,0043_20160825_152213_298,-0.3,,2024/11/5 13:34
584,0043_20160825_160617_398,-0.6,,2024/11/5 13:35
585,0043_20160825_172512_015,0.2,,2024/11/5 13:35
586,0043_20160825_173204_364,0.2,,2024/11/5 13:35
587,0043_20160825_173225_957,-0.1,,2024/11/5 13:36
588,0043_20160825_173818_810,0.4,,2024/11/5 13:36
589,0043_20160825_173826_969,0.2,,2024/11/5 13:36
590,0043_20160825_173843_407,0.2,,2024/11/5 13:36
591,0043_20160825_185933_327,0.2,,2024/11/5 13:37
592,0043_20160825_192631_983,0.4,,2024/11/5 13:37
593,0043_20160825_193156_010,0.4,,2024/11/5 13:37
594,0043_20160825_193900_964,0.4,,2024/11/5 13:37
595,0043_20160826_084323_135,0.1,,2024/11/5 13:37
596,0043_20160826_084435_938,0.2,,2024/11/5 13:38
597,0043_20160826_121158_631,0.6,,2024/11/5 13:38
598,0043_20160826_121845_470,0.2,,2024/11/5 13:38
599,0043_20160826_123733_919,-1.6,,2024/11/5 13:39
600,0043_20160826_124749_306,0.6,,2024/11/5 13:39
601,0043_20160826_124917_181,0.6,,2024/11/5 13:39
602,0043_20160826_125657_579,0.6,,2024/11/5 13:39
603,0043_20160826_141134_428,0.4,,2024/11/5 13:40
604,0043_20160826_150609_668,0.2,,2024/11/5 13:40
605,0043_20160826_152917_946,0.6,,2024/11/5 13:40
606,0043_20160826_153706_995,0.8,,2024/11/5 13:40
607,0043_20160826_181718_273,0.4,,2024/11/5 13:40
608,0043_20160826_183912_583,-0.4,,2024/11/5 13:41
609,0043_20160826_194907_089,0.4,,2024/11/5 13:41
610,0043_20160827_141850_245,0.4,,2024/11/5 13:41
611,0043_20160827_142051_033,0.5,,2024/11/5 13:41
612,0043_20160827_160042_240,0.4,,2024/11/5 13:42
613,0043_20160827_171946_186,0.2,,2024/11/5 13:42
614,0043_20160827_195509_723,-0.4,,2024/11/5 13:43
615,0043_20160829_151227_751,-0.8,,2024/11/5 13:43
616,0043_20160829_165126_887,0.2,,2024/11/5 13:43
617,0043_20160829_185205_874,0.2,,2024/11/5 13:44
618,0043_20160829_185551_456,-0.4,,2024/11/5 13:44
619,0043_20160829_191610_541,0.2,,2024/11/5 13:44
620,0043_20160829_193337_868,0.2,,2024/11/5 13:44
621,0043_20160829_194159_086,-0.2,,2024/11/5 13:45
622,0043_20160829_194958_660,0.2,,2024/11/5 13:45
623,0043_20160830_082417_854,0.2,,2024/11/5 13:45
624,0043_20160830_083130_560,-1.2,,2024/11/5 13:46
625,0043_20160830_103904_917,0.6,,2024/11/5 13:46
626,0043_20160830_112743_395,0.2,,2024/11/5 13:46
627,0043_20160830_112830_923,0.2,,2024/11/5 13:46
628,0043_20160830_181126_710,0.2,,2024/11/5 13:46
629,0043_20160830_191756_627,0.3,,2024/11/5 13:47
630,0043_20160830_192337_566,0.2,,2024/11/5 13:47
631,0043_20160830_192429_687,0.2,,2024/11/5 13:47
632,0043_20160830_194801_573,-0.6,,2024/11/5 13:48
633,0043_20160830_213339_338,-1.2,,2024/11/5 13:48
634,0043_20160831_082253_094,-0.8,,2024/11/5 13:48
635,0043_20160831_105622_073,0.3,,2024/11/5 13:49
636,0043_20160908_100556_696,-0.6,,2024/11/5 13:49
637,0043_20160915_125854_576,-2.8,,2024/11/5 13:50
638,0043_20160916_081257_754,0.8,,2024/11/5 13:50
639,0043_20160916_081536_125,0.8,,2024/11/5 13:50
640,0043_20160916_114310_925,-1,,2024/11/5 13:51
641,0043_20160916_154707_753,0.2,,2024/11/5 13:51
642,0043_20160916_182919_467,-1.4,,2024/11/5 13:52
643,0043_20160917_060330_349,-0.2,,2024/11/5 13:52
644,0043_20160917_113940_016,0.4,,2024/11/5 13:52
645,0043_20160917_124123_331,0.2,,2024/11/5 13:52
646,0043_20160917_132650_975,0.6,,2024/11/5 13:53
647,0043_20160917_133110_426,0.4,,2024/11/5 13:53
648,0043_20160917_133155_527,-0.8,,2024/11/5 13:53
649,0043_20160917_133219_156,-0.8,,2024/11/5 13:53
650,0043_20160917_133400_920,0.4,,2024/11/5 13:54
651,0043_20160917_141239_302,-0.6,,2024/11/5 13:54
652,0043_20160917_144426_578,0.4,,2024/11/5 13:54
653,0043_20160917_162724_770,-0.6,,2024/11/5 13:54
654,0043_20160917_163637_441,-0.1,,2024/11/5 13:55
655,0043_20160917_163729_020,-0.2,,2024/11/5 13:55
656,0043_20160917_165110_166,0.2,,2024/11/5 13:55
657,0043_20160917_165215_950,0.3,,2024/11/5 13:55
658,0043_20160917_165849_612,-0.2,,2024/11/5 13:56
659,0043_20160917_170029_495,-0.6,,2024/11/5 13:56
660,0043_20160917_172840_165,0.2,,2024/11/5 13:56
661,0043_20160917_173046_821,-1.8,,2024/11/5 13:57
662,0043_20160917_173204_709,-0.8,,2024/11/5 13:57
663,0043_20160918_180213_814,-0.2,,2024/11/5 13:58
664,0043_20160919_140308_487,-0.4,,2024/11/5 13:58
665,0043_20160919_140312_479,0.2,,2024/11/5 13:58
666,0043_20160919_140322_736,0.1,,2024/11/5 13:58
667,0043_20160919_140427_359,0.2,,2024/11/5 13:59
668,0043_20160919_140610_616,-0.2,,2024/11/5 13:59
669,0043_20160919_140921_497,-1.2,,2024/11/5 13:59
670,0043_20160919_140939_300,0.2,,2024/11/5 14:00
671,0043_20160919_141028_154,-0.6,,2024/11/5 14:00
672,0043_20160919_141032_302,0.2,,2024/11/5 14:00
673,0043_20160919_141121_352,0.2,,2024/11/5 14:00
674,0043_20160919_142004_941,0.2,,2024/11/5 14:01
675,0043_20160919_142207_059,0.4,,2024/11/5 14:01
676,0043_20160919_142820_697,0.2,,2024/11/5 14:01
677,0043_20160919_143149_834,0.2,,2024/11/5 14:01
678,0043_20160919_143157_249,0.4,,2024/11/5 14:02
679,0043_20160919_144455_970,-0.4,,2024/11/5 14:02
680,0043_20160919_144540_754,-1.2,,2024/11/5 14:02
681,0043_20160920_121228_661,-0.2,,2024/11/5 14:02
682,0043_20160920_121346_158,-0.4,,2024/11/5 14:02
683,0043_20160920_121635_612,-0.6,,2024/11/5 14:03
684,0043_20160920_121654_480,0.2,,2024/11/5 14:03
685,0043_20160920_121735_943,-0.6,,2024/11/5 14:03
686,0043_20160920_121828_429,-0.4,,2024/11/5 14:04
687,0043_20160920_121910_067,-0.4,,2024/11/5 14:04
688,0043_20160920_122001_303,-0.4,,2024/11/5 14:04
689,0043_20160920_122044_418,-0.8,,2024/11/5 14:04
690,0043_20160920_193816_345,0.3,,2024/11/5 14:05
691,0043_20160920_193834_146,0.2,,2024/11/5 14:05
692,0043_20160920_194050_764,0.4,,2024/11/5 14:05
693,0043_20160920_194235_974,0.3,,2024/11/5 14:06
694,0043_20160921_135729_482,0.6,,2024/11/5 14:06
695,0043_20160921_135949_147,0.2,,2024/11/5 14:06
696,0043_20160921_140231_892,0.2,,2024/11/5 14:06
697,0043_20160921_140404_050,-0.4,,2024/11/5 14:06
698,0043_20160921_140433_327,-0.2,,2024/11/5 14:07
699,0043_20160921_140452_075,-0.6,,2024/11/5 14:07
700,0043_20160921_140458_263,-0.6,,2024/11/5 14:07
701,0043_20160921_194021_531,-0.6,,2024/11/5 14:08
702,0043_20160922_133339_966,0.2,,2024/11/5 14:08
703,0043_20160922_205148_972,-2.2,,2024/11/5 14:09
704,0043_20160922_220424_424,-0.4,,2024/11/5 14:09
705,0043_20160923_105619_405,-0.6,,2024/11/5 14:09
706,0043_20160923_122514_781,0.4,,2024/11/5 14:09
707,0043_20160923_195823_403,-1.2,,2024/11/5 14:09
708,0043_20160923_202733_244,-1.2,,2024/11/5 14:10
709,0043_20160925_112411_187,0.2,,2024/11/5 14:10
710,0043_20160925_123234_501,0.2,,2024/11/5 14:10
711,0043_20160925_231719_778,-1.8,,2024/11/5 14:10
712,0043_20160927_220211_412,0.2,,2024/11/5 14:11
713,0043_20160928_085703_279,0.1,,2024/11/5 14:11
714,0043_20160928_194510_678,0.2,,2024/11/5 14:11
715,0043_20160928_202305_927,-0.6,,2024/11/5 14:11
716,0043_20160929_140319_848,0.4,,2024/11/5 14:12
717,0043_20161001_194003_526,-0.4,,2024/11/5 14:12
718,0043_20161002_121547_873,-0.4,,2024/11/5 14:12
719,0043_20161002_163715_672,-0.6,,2024/11/5 14:12
720,0043_20161002_170259_758,-0.4,,2024/11/5 14:13
721,0043_20161004_111425_759,-0.2,,2024/11/5 14:13
722,0043_20161004_202051_336,-1.2,,2024/11/5 14:13
723,0043_20161004_203029_647,-0.4,,2024/11/5 14:14
724,0043_20161004_203038_587,-0.8,,2024/11/5 14:14
725,0043_20161004_205807_357,-1.2,,2024/11/5 14:14
726,0043_20161005_160413_372,0.1,,2024/11/5 14:14
727,0043_20161005_160729_674,0.2,,2024/11/5 14:15
728,0043_20161005_161526_920,0.4,,2024/11/5 14:15
729,0043_20161005_162119_099,0.4,,2024/11/5 14:15
730,0043_20161005_164046_315,0.2,,2024/11/5 14:15
731,0043_20161005_172302_490,0.2,,2024/11/5 14:15
732,0043_20161005_181450_932,0.4,,2024/11/5 14:16
733,0043_20161005_181945_310,0.3,,2024/11/5 14:16
734,0043_20161005_212218_954,-2.8,,2024/11/5 14:16
735,0043_20161006_082056_937,-0.4,,2024/11/5 14:17
736,0043_20161006_090847_759,-0.4,,2024/11/5 14:17
737,0043_20161006_091328_073,0.1,,2024/11/5 14:17
738,0043_20161006_091754_401,-0.6,,2024/11/5 14:17
739,0043_20161006_092126_299,0.2,,2024/11/5 14:18
740,0043_20161006_101345_371,-0.5,,2024/11/5 14:18
741,0043_20161006_101806_692,0.2,,2024/11/5 14:19
742,0043_20161006_104405_361,0.1,,2024/11/5 14:19
743,0043_20161006_105256_094,0.2,,2024/11/5 14:19
744,0043_20161006_105356_621,0.3,,2024/11/5 14:19
745,0043_20161006_105419_277,0.2,,2024/11/5 14:19
746,0043_20161006_105436_299,0.2,,2024/11/5 14:20
747,0043_20161006_105622_170,0.2,,2024/11/5 14:20
748,0043_20161006_111010_465,-0.2,,2024/11/5 14:20
749,0043_20161006_111354_108,-0.2,,2024/11/5 14:20
750,0043_20161006_114448_118,-0.3,,2024/11/5 14:20
751,0043_20161006_114610_155,-0.2,,2024/11/5 14:21
752,0043_20161006_115852_803,0.4,,2024/11/5 14:21
753,0043_20161006_120256_506,0.1,,2024/11/5 14:21
754,0043_20161006_120316_630,0.2,,2024/11/5 14:21
755,0043_20161006_120459_326,0.4,,2024/11/5 14:21
756,0043_20161006_122159_376,0.2,,2024/11/5 14:21
757,0043_20161006_122959_163,0.2,,2024/11/5 14:22
758,0043_20161006_123140_986,0.4,,2024/11/5 14:22
759,0043_20161006_125402_312,0.6,,2024/11/5 14:22
760,0043_20161006_131714_583,0.5,,2024/11/5 14:22
761,0043_20161006_134333_331,0.2,,2024/11/5 14:22
762,0043_20161006_141017_615,0.1,,2024/11/5 14:23
763,0043_20161006_150815_145,0.2,,2024/11/5 14:23
764,0043_20161006_151043_782,0.4,,2024/11/5 14:23
765,0043_20161006_151109_147,0.1,,2024/11/5 14:23
766,0043_20161006_151508_269,0.2,,2024/11/5 14:23
767,0043_20161006_153001_303,0.4,,2024/11/5 14:24
768,0043_20161006_162052_490,0.3,,2024/11/5 14:24
769,0043_20161006_163108_263,-0.2,,2024/11/5 14:24
770,0043_20161006_163112_976,-0.2,,2024/11/5 14:25
771,0043_20161006_165557_263,-1.4,,2024/11/5 14:25
772,0043_20161006_165929_370,-0.4,,2024/11/5 14:25
773,0043_20161006_170103_246,-0.2,,2024/11/5 14:26
774,0043_20161006_170259_390,-0.3,,2024/11/5 14:26
775,0043_20161007_091239_554,0.2,,2024/11/5 14:26
776,0043_20161007_091244_874,-0.4,,2024/11/5 14:26
777,0043_20161007_091554_208,0.1,,2024/11/5 14:27
778,0043_20161007_103059_231,0.2,,2024/11/5 14:27
779,0043_20161007_112017_716,-0.4,,2024/11/5 14:27
780,0043_20161007_115144_003,0.2,,2024/11/5 14:27
781,0043_20161007_115625_540,0.2,,2024/11/5 14:27
782,0043_20161007_115830_690,-0.2,,2024/11/5 14:28
783,0043_20161007_120906_399,0.2,,2024/11/5 14:28
784,0043_20161007_132219_130,0.5,,2024/11/5 14:28
785,0043_20161007_132335_197,0.4,,2024/11/5 14:28
786,0043_20161007_133224_518,0.4,,2024/11/5 14:28
787,0043_20161007_133238_488,0.4,,2024/11/5 14:28
788,0043_20161007_133302_851,0.4,,2024/11/5 14:29
789,0043_20161007_135610_673,0.3,,2024/11/5 14:29
790,0043_20161007_143707_015,0.1,,2024/11/5 14:29
791,0043_20161007_145323_296,0.2,,2024/11/5 14:29
792,0043_20161007_150825_944,0.6,,2024/11/5 14:30
793,0043_20161007_151205_720,-0.4,,2024/11/5 14:30
794,0043_20161007_151954_477,-0.6,,2024/11/5 14:30
795,0043_20161007_155817_271,0.3,,2024/11/5 14:33
796,0043_20161007_155849_437,0.6,,2024/11/5 14:34
797,0043_20161007_160003_386,0.6,,2024/11/5 14:34
798,0043_20161007_160357_706,0.4,,2024/11/5 14:35
799,0043_20161007_160546_921,0.3,,2024/11/5 14:36
800,0043_20161007_160725_943,0.3,,2024/11/6 12:44
801,0043_20161007_161213_761,0.2,,2024/11/6 12:44
802,0043_20161007_182517_966,-0.8,,2024/11/6 12:45
803,0043_20161007_183337_605,-0.8,,2024/11/6 12:45
804,0043_20161007_184204_816,-0.4,,2024/11/6 12:45
805,0043_20161015_233208_844,-0.4,,2024/11/6 12:46
806,0043_20161016_180940_534,-0.8,,2024/11/6 12:46
807,0043_20161016_181904_413,0.2,,2024/11/6 12:47
808,0043_20161016_182013_505,0.4,,2024/11/6 12:47
809,0043_20161020_122534_746,0.2,,2024/11/6 12:47
810,0043_20161022_134352_503,0.2,,2024/11/6 12:47
811,0043_20161022_142632_998,0.2,,2024/11/6 12:48
812,0043_20161022_150547_873,0.2,,2024/11/6 12:48
813,0043_20161022_150556_742,-0.6,,2024/11/6 12:48
814,0043_20161025_115035_124,-0.3,,2024/11/6 12:49
815,0043_20161026_081505_301,-0.4,,2024/11/6 12:49
816,0043_20161028_140736_543,-0.8,,2024/11/6 12:50
817,0043_20161029_142336_168,0.2,,2024/11/6 12:50
818,0043_20161029_143135_903,-0.8,,2024/11/6 12:50
819,0043_20161031_193151_078,-1.2,,2024/11/6 12:51
820,0043_20161031_200342_877,-3.2,,2024/11/6 12:51
821,0043_20161031_222740_335,-1.8,,2024/11/6 12:52
822,0043_20161031_224702_478,-1,,2024/11/6 12:52
823,0043_20161102_120208_891,-0.6,,2024/11/6 12:52
824,0043_20161102_161733_947,0.4,,2024/11/6 12:53
825,0043_20161102_162132_031,0.4,,2024/11/6 12:53
826,0043_20161103_090946_718,-0.6,,2024/11/6 12:53
827,0043_20161103_091058_603,-0.8,,2024/11/6 12:54
828,0043_20161103_114437_266,-0.4,,2024/11/6 12:54
829,0047_20160531_113029_237,0.2,,2024/11/6 12:54
830,0047_20160531_114042_487,-0.4,,2024/11/6 12:55
831,0047_20160531_115537_806,-0.6,,2024/11/6 12:55
832,0047_20160531_115655_122,-0.6,,2024/11/6 12:55
833,0047_20160531_115849_390,0.3,,2024/11/6 12:56
834,0047_20160531_120143_508,0.2,,2024/11/6 12:56
835,0047_20160531_120824_983,-0.4,,2024/11/6 12:56
836,0047_20160604_122505_268,-1.8,,2024/11/6 12:57
837,0047_20160604_132648_457,-1.2,,2024/11/6 12:57
838,0047_20160604_134211_134,0.2,,2024/11/6 12:57
839,0047_20160604_134219_127,0.2,,2024/11/6 12:58
840,0047_20160604_140732_171,-0.8,,2024/11/6 12:58
841,0047_20160604_141028_434,-1.2,,2024/11/6 12:58
842,0047_20160604_141035_597,-1.2,,2024/11/6 12:59
843,0047_20160604_141424_829,-1,,2024/11/6 12:59
844,0047_20160605_135106_411,0.4,,2024/11/6 12:59
845,0047_20160609_110125_873,-0.6,,2024/11/6 13:00
846,0047_20160609_120351_312,-0.8,,2024/11/6 13:01
847,0047_20160609_125554_160,0.6,,2024/11/6 13:01
848,0047_20160609_133132_746,-3.4,,2024/11/6 13:02
849,0058_20160714_205939_444,-2.6,,2024/11/6 13:02
850,0058_20160924_061230_339,-1,,2024/11/6 13:03
851,0063_20160723_131851_898,0.4,,2024/11/6 13:03
852,0063_20160723_132803_334,0.6,,2024/11/6 13:04
853,0063_20160723_193413_056,0.2,,2024/11/6 13:04
854,0063_20160723_203154_834,-0.8,,2024/11/6 13:04
855,0063_20160727_121506_937,-2.6,,2024/11/6 13:05
856,0080_20141031_192233_796,-1.8,,2024/11/6 13:05
857,0080_20141031_192449_715,-1.2,,2024/11/6 13:06
858,0080_20141031_194055_727,-1.4,,2024/11/6 13:06
859,0080_20141031_200041_774,-1,,2024/11/6 13:07
860,0080_20141031_200527_141,-1.8,,2024/11/6 13:07
861,0080_20141031_202514_581,-1.2,,2024/11/6 13:07
862,0080_20141101_180111_570,0.2,,2024/11/6 13:08
863,0080_20141101_184631_910,-0.8,,2024/11/6 13:09
864,0089_19700124_130931_146,0.1,,2024/11/6 13:10
865,0089_20160628_180334_354,0.2,,2024/11/6 13:22
866,0089_20160630_132028_847,-0.4,,2024/11/6 13:23
